Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
604,604,604,604,604,2017-06-06 18:57:00,72,59,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市G4(京珠高速),距南北冲村 约289米,距王家铺儿 约301米",114.07512,29.808437,918.1391129908881,59
605,605,605,605,605,2017-06-06 18:58:00,69,59,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市G4(京珠高速),距塘角头 约103米,距余李家 约265米",114.06534,29.807884,945.6088885341693,59
606,606,606,606,606,2017-06-06 18:59:00,62,60,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市G4(京珠高速),距咀上田家 约215米,距礼庄村 约372米",114.05641,29.80587,890.2358944583317,60
607,607,607,607,607,2017-06-06 19:00:00,75,60,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市G4(京珠高速),距任畈任家 约317米,距中庄罗家 约379米",114.0478,29.80215,928.0403742967017,60
608,608,608,608,608,2017-06-06 19:01:00,67,60,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市G4(京珠高速),距叶王家 约27米,距万家 约396米",114.04003,29.798506,852.2234580943256,60
609,609,609,609,609,2017-06-06 19:01:00,75,60,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市G4(京珠高速),距新庄田家 约140米,距下高桥田家 约160米",114.03087,29.794231,1003.6090594884613,60
610,610,610,610,610,2017-06-06 19:02:00,72,61,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市G4(京珠高速),距南庄田家 约58米,距虹庄祝家湾 约278米",114.022194,29.790451,936.8071944533798,61
611,611,611,611,611,2017-06-06 19:03:00,67,61,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市,距中伙茶场 约372米,距南前坑 约501米",114.0131,29.787945,920.7638349360132,61
612,612,612,612,612,2017-06-06 19:04:00,73,61,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市,距南前坑 约426米,距松塘王家 约437米",114.00365,29.78696,918.5103017754348,61
613,613,613,613,613,2017-06-06 19:05:00,70,62,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市,距金庄舒家 约155米,距高桥村 约454米",113.99381,29.787146000000003,949.821975875054,62
614,614,614,614,614,2017-06-06 19:05:00,78,62,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市G4(京珠高速),距后底庄田家 约177米,距烟墩岭村 约195米",113.98397,29.787464,950.2525036740325,62
615,615,615,615,615,2017-06-06 19:06:00,73,62,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市G4(京珠高速),距石壁田家 约22米,距石马洞黄家 约336米",113.97421,29.786488,948.1089782836011,62
616,616,616,616,616,2017-06-06 19:07:00,70,63,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市,距潘山黄家 约290米,距魏家湾 约456米",113.96536,29.78301,937.5574061687423,63
617,617,617,617,617,2017-06-06 19:08:00,70,63,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市G4(京珠高速),距山里张家 约376米,距周庄园农家院 约378米",113.95735,29.778448,924.6196603687273,63
618,618,618,618,618,2017-06-06 19:09:00,66,63,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市,距陈庄余 约357米,距徐庄余家 约437米",113.949165,29.774872,884.3965934006417,63
619,619,619,619,619,2017-06-06 19:09:00,67,64,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市,距邓庄余 约222米,距北庄徐庄 约248米",113.94095,29.771105,896.7315757866611,64
620,620,620,620,620,2017-06-06 19:10:00,70,64,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市S102,距白羊畈廖家 约140米,距谈家庄 约204米",113.93296,29.766298,938.3309729697212,64
621,621,621,621,621,2017-06-06 19:11:00,86,64,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市,距藕塘湾 约486米,距谋儿勘 约517米",113.92478,29.760326,1031.707583144145,64
622,622,622,622,622,2017-06-06 19:12:00,69,65,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市,距熊家庄 约222米,距山脚王家 约380米",113.91785,29.753448,1016.0918848416796,65
623,623,623,623,623,2017-06-06 19:13:00,83,65,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市G4(京珠高速),距郑家塆 约134米,距六姓塆 约465米",113.910805,29.747662,936.2102582218022,65
624,624,624,624,624,2017-06-06 19:13:00,77,65,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市G4(京珠高速),距前家山 约179米,距柏树塘 约226米",113.90053,29.743368,1100.9167363269082,65
625,625,625,625,625,2017-06-06 19:14:00,68,66,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市G4(京珠高速),距赤壁市天佑小区 约250米,距吴家 约318米",113.89171,29.740301,917.2991530129002,66
626,626,626,626,626,2017-06-06 19:15:00,76,66,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市G4(京珠高速),距陆水河大桥 约159米,距赤壁市轮行天下轮胎贸易有限公司 约246米",113.88278,29.737242,926.8641700664986,66
627,627,627,627,627,2017-06-06 19:16:00,54,66,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市G4(京珠高速),距塘角吴家 约478米,距绿购网 约570米",113.87305,29.735138,968.1509461682376,66
628,628,628,628,628,2017-06-06 19:17:00,76,67,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市G4(京珠高速),距徐家 约259米,距任家湾 约347米",113.86482,29.73401,804.479845619805,67
629,629,629,629,629,2017-06-06 19:17:00,74,67,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市S214,距望山物流 约154米,距大润发华中区物流中心 约182米",113.85395,29.731438,1087.8318275609583,67
630,630,630,630,630,2017-06-06 19:18:00,69,67,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市,距章家咀 约208米,距白莼廖家 约491米",113.84611,29.727304,885.65955828688,67
631,631,631,631,631,2017-06-06 19:19:00,71,68,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市,距金桂畈 约229米,距陈屋垄 约358米",113.8379,29.72239,962.8493873737176,68
632,632,632,632,632,2017-06-06 19:20:00,72,68,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市,距新屋魏家 约319米,距耳鹿坡 约357米",113.830574,29.716675,950.9670348008356,68
633,633,633,633,633,2017-06-06 19:21:00,70,68,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市,距栗树坡 约290米,距石塘角 约322米",113.82291399999998,29.711187,958.9750360806922,68
634,634,634,634,634,2017-06-06 19:21:00,72,68,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市,距木仑岭村 约313米,距西家坡 约357米",113.81445,29.706612,962.8131727708247,68
635,635,635,635,635,2017-06-06 19:22:00,69,69,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市,距罗家庄 约302米,距岭上王家 约472米",113.80631,29.701715000000004,956.3469214251696,69
636,636,636,636,636,2017-06-06 19:23:00,67,69,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市G4E(武深高速),距马家庄 约114米,距林家垄 约286米",113.799286,29.69587000000001,939.518762922948,69
637,637,637,637,637,2017-06-06 19:24:00,70,69,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市,距四屋石家 约265米,距柏树陈家 约367米",113.793625,29.689753000000003,872.7306434208083,69
638,638,638,638,638,2017-06-06 19:25:00,76,70,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市,距细龙江家 约132米,距曾家塆 约266米",113.787384,29.682747,985.0699800444332,70
639,639,639,639,639,2017-06-06 19:25:00,75,70,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市,距新屋姚家 约187米,距铺咀上 约199米",113.78084,29.67577600000001,1000.2597397886564,70
640,640,640,640,640,2017-06-06 19:26:00,72,70,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市,距盘山塘宋家 约270米,距陈家畈 约669米",113.77308,29.669178,1048.9764973245165,70
641,641,641,641,641,2017-06-06 19:27:00,73,71,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市,距八字门邓家 约554米,距燕窝陈家 约690米",113.76537,29.662708,1035.6263054128572,71
642,642,642,642,642,2017-06-06 19:28:00,67,71,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市G4(京珠高速),距下盘塘 约366米,距赤壁市新店酒楼 约432米",113.757866,29.65764,918.3217730903402,71
643,643,643,643,643,2017-06-06 19:29:00,66,71,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市G4(京珠高速),距杨林咀 约273米,距蟹形 约316米",113.74963,29.65385,900.5401120678791,71
644,644,644,644,644,2017-06-06 19:29:00,73,72,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市,距益阳桥村 约300米,距马家湾 约469米",113.7407,29.650312,948.3839081902034,72
645,645,645,645,645,2017-06-06 19:30:00,73,72,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市,距马家湾 约517米",113.73203,29.645876,972.262055925912,72
646,646,646,646,646,2017-06-06 19:31:00,72,72,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市,距吴家 约409米,距月儿坡熊家 约667米",113.725204,29.639488,969.3953182760564,72
647,647,647,647,647,2017-06-06 19:32:00,79,73,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市渣枫线,距带马头汪家 约412米,距吴家 约630米",113.71963999999998,29.6321,981.8652409044626,73
648,648,648,648,648,2017-06-06 19:33:00,66,73,"ACC开,3D定位,天线正常","湖北省咸宁市赤壁市,距二屋饶家 约154米,距湖北京珠高速公路管理处鄂南所 约588米",113.7129,29.625526,979.1614973557716,73
649,649,649,649,649,2017-06-06 19:33:00,43,73,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距叶家 约310米,距大李 约512米",113.70709,29.620258000000003,811.4999500750653,73
650,650,650,650,650,2017-06-06 19:34:00,0,73,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距叶家 约296米,距大李 约372米",113.70587,29.619255,162.31551170838017,73
651,651,651,651,651,2017-06-06 19:35:00,25,73,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距叶家 约315米,距大李 约330米",113.705475,29.618885,56.13024174204745,73
652,652,652,652,652,2017-06-06 19:36:00,62,73,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距新村垄 约179米,距永和村 约405米",113.701485,29.614794,596.4058791705954,73
653,653,653,653,653,2017-06-06 19:37:00,70,74,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距临湘市坦渡乡永和学校 约248米,距永和村 约552米",113.69535,29.60832000000001,932.7236818520113,74
654,654,654,654,654,2017-06-06 19:37:00,70,74,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市X018,距下垄口 约270米,距易家垄 约726米",113.69262,29.60013,948.1634196973364,74
655,655,655,655,655,2017-06-06 19:38:00,71,74,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距关山 约274米,距正声超市 约789米",113.69208,29.591656,943.7125498045427,74
656,656,656,656,656,2017-06-06 19:39:00,67,75,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距汪家 约765米",113.69058,29.583523,915.9070656829304,75
657,657,657,657,657,2017-06-06 19:40:00,66,75,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距头龙村 约645米",113.68774,29.57588,893.1372234804038,75
658,658,658,658,658,2017-06-06 19:41:00,71,75,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距曹公坡 约302米,距刘家冲 约617米",113.683365,29.568617,911.7308832406925,75
659,659,659,659,659,2017-06-06 19:41:00,75,76,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距临湘木材检查站 约708米,距曹公坡 约762米",113.67739,29.561737,958.7535739465463,76
660,660,660,660,660,2017-06-06 19:42:00,70,76,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距甘港桥 约672米,距官庄村 约723米",113.670616,29.555506,953.5938086119954,76
661,661,661,661,661,2017-06-06 19:43:00,72,76,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距胡岭 约515米,距胡家桥 约543米",113.66373,29.549479,944.8752671147923,76
662,662,662,662,662,2017-06-06 19:44:00,74,77,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距关山坳 约565米,距老屋场 约611米",113.655655,29.54366,1014.3150223797113,77
663,663,663,663,663,2017-06-06 19:45:00,69,77,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市X018,距柳树湾 约189米,距大屋 约250米",113.64801,29.538525,934.3448088222607,77
664,664,664,664,664,2017-06-06 19:45:00,0,77,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市G4(京珠高速),距大屋 约288米,距黄金村 约364米",113.6437,29.536198,490.72560311493896,77
665,665,665,665,665,2017-06-06 19:49:00,0,77,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市G4(京珠高速),距大屋 约288米,距黄金村 约364米",113.6437,29.536198,0.0,77
666,666,666,666,666,2017-06-06 19:52:00,0,77,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市G4(京珠高速),距大屋 约288米,距黄金村 约364米",113.6437,29.536198,0.0,77
667,667,667,667,667,2017-06-06 19:53:00,0,77,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市G4(京珠高速),距大屋 约288米,距黄金村 约364米",113.6437,29.536198,0.0,77
668,668,668,668,668,2017-06-06 19:54:00,70,77,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市G4(京珠高速),距湘北钓具鹰王浮标有限公司 约511米,距罗家 约576米",113.64012,29.53472,383.36268330136056,77
669,669,669,669,669,2017-06-06 19:55:00,67,78,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市X018,距罗家 约412米,距方家冲 约508米",113.63078,29.533052,922.4542830042814,78
670,670,670,670,670,2017-06-06 19:55:00,72,78,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距张家坳 约424米,距油铺村 约503米",113.62173,29.532484000000004,877.8439022035878,78
671,671,671,671,671,2017-06-06 19:56:00,44,78,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市G4(京珠高速),距敖家咀 约424米,距上张家 约433米",113.613266,29.531975,820.8325718286002,78
672,672,672,672,672,2017-06-06 19:57:00,61,78,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市G4(京珠高速),距上张家 约337米,距敖家咀 约417米",113.60578999999998,29.53152,725.0622578128914,78
673,673,673,673,673,2017-06-06 19:58:00,76,79,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距犬形山 约214米,距金鸡村 约343米",113.59599,29.529966,963.7660843310159,79
674,674,674,674,674,2017-06-06 19:59:00,70,79,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距黄家石冲 约67米,距石冲刘家 约338米",113.58746,29.525045,990.2236469069176,79
675,675,675,675,675,2017-06-06 19:59:00,71,79,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距六房湾 约100米,距水田村 约314米",113.580475,29.51926,933.0425516898642,79
676,676,676,676,676,2017-06-06 20:00:00,71,80,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距罗形村 约441米,距张家坡 约627米",113.572044,29.514744,957.969748526002,80
677,677,677,677,677,2017-06-06 20:01:00,70,80,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距王家冲 约469米,距罗形坡 约490米",113.56602,29.508282,925.2639066769972,80
678,678,678,678,678,2017-06-06 20:02:00,71,80,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距新屋茶场 约499米,距临湘市林业科学研究所 约530米",113.56331000000002,29.500198,936.3780563202423,80
679,679,679,679,679,2017-06-06 20:03:00,78,81,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市G107(京深线),距梦田葡萄庄园 约16米,距前唐家 约212米",113.55935,29.491848,1004.4710720366064,81
680,680,680,680,680,2017-06-06 20:03:00,65,81,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距粟埜 约285米,距梓木坳 约311米",113.55203,29.48581,976.0881903967439,81
681,681,681,681,681,2017-06-06 20:04:00,69,81,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市G4(京珠高速),距花园 约222米,距粟埜 约642米",113.54408,29.481474,908.0864633439168,81
682,682,682,682,682,2017-06-06 20:05:00,74,81,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距塘上 约348米,距干坡 约379米",113.534805,29.478647,951.2454037730977,81
683,683,683,683,683,2017-06-06 20:06:00,73,82,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距上山蟹 约265米,距丁家坳 约495米",113.52447,29.47774,1005.4998321002104,82
684,684,684,684,684,2017-06-06 20:07:00,71,82,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市G4(京珠高速),距新群村 约105米,距月形湾 约363米",113.51432,29.477036,985.6424274139827,82
685,685,685,685,685,2017-06-06 20:07:00,76,82,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市G4(京珠高速),距王家屋场 约248米,距十字路 约339米",113.504654,29.475622,948.8052862176061,82
686,686,686,686,686,2017-06-06 20:08:00,72,83,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市G4(京珠高速),距赵师傅汽修 约163米,距老屋陈家 约218米",113.494125,29.47318,1054.796872923591,83
687,687,687,687,687,2017-06-06 20:09:00,73,83,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市G4(京珠高速),距赵家 约70米,距鸿鹤驾驶员培训学校 约294米",113.485085,29.470438,926.7207181337143,83
688,688,688,688,688,2017-06-06 20:10:00,71,83,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距牛栏冲 约261米,距言家冲 约316米",113.47581,29.467934000000003,940.0800172177272,83
